timestamp,gesture,gesture_id,gesture_confidence,gesture_phase,gesture_vel_x,gesture_vel_y,gesture_vel_z,ee_x,ee_y,ee_z,joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,gripper,prev_action,prev_action_id,action,action_id
1764635501.1415958,none,0,0.0,0,0.0,0.0,0.0,0.012064483310363472,-0.09937367565578269,0.7704066800017386,-0.9884423613548279,1.6966767311096191,-2.8789827823638916,-0.24249617755413055,-1.1339077949523926,-0.03091658093035221,-0.010245894081890583,move_right,4,move_right,4
1764635501.2417033,none,0,0.0,0,0.0,0.0,0.0,0.011453907444609751,-0.10542249394132534,0.7694847018226849,-1.0286931991577148,1.7064331769943237,-2.878983974456787,-0.2415345162153244,-1.1339590549468994,-0.03096342645585537,-0.010242398828268051,move_right,4,move_right,4
1764635501.3418329,none,0,0.0,0,0.0,0.0,0.0,0.010742243177210654,-0.11173940711547961,0.7685378057529478,-1.066903829574585,1.7165337800979614,-2.8789851665496826,-0.2405625283718109,-1.1322851181030273,-0.030955536291003227,-0.0102393738925457,move_right,4,move_right,4
1764635501.4421742,none,0,0.0,0,0.0,0.0,0.0,0.010126180952533308,-0.11814116649014986,0.7677508198558194,-1.1015403270721436,1.7267236709594727,-2.8789865970611572,-0.23961615562438965,-1.1251403093338013,-0.030935076996684074,-0.010236485861241817,move_right,4,move_right,4
1764635501.5420415,none,0,0.0,0,0.0,0.0,0.0,0.009554197344928454,-0.12439031196849984,0.766990277314671,-1.131892204284668,1.736607313156128,-2.878988027572632,-0.23873034119606018,-1.1165510416030884,-0.030915623530745506,-0.01023347768932581,move_right,4,move_right,4
1764635501.642307,none,0,0.0,0,0.0,0.0,0.0,0.008928671631385242,-0.13078355521331514,0.7662043386449193,-1.1604059934616089,1.7466561794281006,-2.8789896965026855,-0.2378775179386139,-1.106479287147522,-0.030894692987203598,-0.010230249725282192,move_right,4,move_right,4
1764635501.742576,none,0,0.0,0,0.0,0.0,0.0,0.00839828574438907,-0.13703323160353897,0.7654177266729147,-1.1852779388427734,1.7564369440078735,-2.8789913654327393,-0.23707963526248932,-1.0955665111541748,-0.03087332285940647,-0.010226965881884098,move_right,4,move_right,4
1764635501.8428156,none,0,0.0,0,0.0,0.0,0.0,0.007840311909172316,-0.1435932891843356,0.7645704440203716,-1.2092212438583374,1.766655683517456,-2.878993272781372,-0.23628507554531097,-1.0830332040786743,-0.030849630013108253,-0.010223389603197575,move_right,4,move_right,4
1764635501.9428425,none,0,0.0,0,0.0,0.0,0.0,0.007294329475105159,-0.15012639342459075,0.7636955791996666,-1.231065273284912,1.7767934799194336,-2.878995180130005,-0.23555196821689606,-1.0696388483047485,-0.030824773013591766,-0.010219664312899113,move_right,4,move_right,4
1764635502.043477,none,0,0.0,0,0.0,0.0,0.0,0.006793114782142749,-0.1563920766926694,0.7628347634483115,-1.250334620475769,1.786484718322754,-2.878997325897217,-0.23490355908870697,-1.0557374954223633,-0.030799981206655502,-0.010215944610536098,move_right,4,move_right,4
1764635502.1435132,none,0,0.0,0,0.0,0.0,0.0,0.006336481499127036,-0.16295675712452287,0.7618977510891541,-1.2686721086502075,1.7966102361679077,-2.878999710083008,-0.23426270484924316,-1.0403145551681519,-0.030772624537348747,-0.010211951099336147,move_right,4,move_right,4
1764635502.243677,none,0,0.0,0,0.0,0.0,0.0,0.005922355075584099,-0.16971946189549328,0.7608644534551166,-1.285832405090332,1.806230068206787,-2.8773386478424072,-0.23375479876995087,-1.024082899093628,-0.030741186812520027,-0.010208244435489178,move_right,4,move_right,4
1764635502.3438277,none,0,0.0,0,0.0,0.0,0.0,0.005823985027306106,-0.177497009328571,0.7595058140911021,-1.301648497581482,1.8165334463119507,-2.8738551139831543,-0.23318588733673096,-1.006942629814148,-0.03070717491209507,-0.01020470354706049,move_right,4,move_right,4
1764635502.4438555,none,0,0.0,0,0.0,0.0,0.0,0.005845093528641335,-0.18536361662039846,0.7580233263194617,-1.3156771659851074,1.827036738395691,-2.8705320358276367,-0.23267537355422974,-0.9896337389945984,-0.030672434717416763,-0.010201201774179935,move_right,4,move_right,4
1764635502.5439556,none,0,0.0,0,0.0,0.0,0.0,0.005664960921664998,-0.19283799643771934,0.7566210184234002,-1.3293790817260742,1.8371747732162476,-2.867755889892578,-0.23239558935165405,-0.9706641435623169,-0.030633945018053055,-0.010196978226304054,move_right,4,move_right,4
1764635502.64434,none,0,0.0,0,0.0,0.0,0.0,0.005442956850191777,-0.200089932151311,0.7552291113068067,-1.3422026634216309,1.8471654653549194,-2.8654017448425293,-0.23229581117630005,-0.9507191777229309,-0.030605871230363846,-0.010191685520112514,move_right,4,move_right,4
1764635502.744196,none,0,0.0,0,0.0,0.0,0.0,0.005346210435584461,-0.2077334246949535,0.7536430536917638,-1.3541010618209839,1.8578290939331055,-2.863185167312622,-0.23225107789039612,-0.9300850629806519,-0.030584463849663734,-0.01018618419766426,move_right,4,move_right,4
1764635502.844419,none,0,0.0,0,0.0,0.0,0.0,0.005286771472966564,-0.21512316007134377,0.7520407907223906,-1.3648157119750977,1.8682957887649536,-2.8613855838775635,-0.2322508692741394,-0.9093355536460876,-0.0305683184415102,-0.010180538520216942,move_right,4,move_right,4
1764635502.9447508,none,0,0.0,0,0.0,0.0,0.0,0.005156686690399419,-0.22254310401345131,0.7503859895379874,-1.3754327297210693,1.8789660930633545,-2.859954833984375,-0.2322600781917572,-0.8871073722839355,-0.03055243194103241,-0.010174664668738842,move_right,4,move_right,4
1764635503.044771,none,0,0.0,0,0.0,0.0,0.0,0.005017488214733003,-0.22987794616205307,0.7486881074025837,-1.3855165243148804,1.8896459341049194,-2.858839511871338,-0.232269287109375,-0.8640909194946289,-0.030535437166690826,-0.010168861597776413,move_right,4,move_right,4
1764635503.1448221,none,0,0.0,0,0.0,0.0,0.0,0.004936954008320456,-0.23706757066010528,0.7469339232343474,-1.3946728706359863,1.9002519845962524,-2.858025550842285,-0.23227809369564056,-0.8412375450134277,-0.03051808662712574,-0.010163392871618271,move_right,4,move_right,4
1764635503.244973,none,0,0.0,0,0.0,0.0,0.0,0.004867613647770143,-0.2445510922650603,0.7450228349532491,-1.4037322998046875,1.9114181995391846,-2.8574373722076416,-0.23228727281093597,-0.8168380260467529,-0.030498705804347992,-0.010157831013202667,move_right,4,move_right,4
1764635503.3450756,none,0,0.0,0,0.0,0.0,0.0,0.004780745602927926,-0.25187046409263464,0.7430867405682323,-1.412379264831543,1.9224963188171387,-2.8571925163269043,-0.23229622840881348,-0.7918393015861511,-0.030478348955512047,-0.010152474045753479,move_right,4,move_right,4
1764635503.445186,none,0,0.0,0,0.0,0.0,0.0,0.004688031434710763,-0.25880346509458657,0.7411799150521863,-1.4203442335128784,1.9330922365188599,-2.8571653366088867,-0.23230412602424622,-0.7673383355140686,-0.03045607917010784,-0.01014770194888115,move_right,4,move_right,4
1764635503.5452929,none,0,0.0,0,0.0,0.0,0.0,0.0046302009660364254,-0.26622642306603816,0.7390197116366404,-1.4283195734024048,1.944474697113037,-2.8571670055389404,-0.23231057822704315,-0.7412289381027222,-0.030426565557718277,-0.010143586434423923,move_right,4,move_right,4
1764635503.6454017,none,0,0.0,0,0.0,0.0,0.0,0.004574393461112755,-0.27359527502058695,0.7367737904932001,-1.435941219329834,1.9558802843093872,-2.857170820236206,-0.23288239538669586,-0.7148587703704834,-0.03039424493908882,-0.010140073485672474,move_right,4,move_right,4
1764635503.7455144,none,0,0.0,0,0.0,0.0,0.0,0.004523665551641836,-0.2805866354994091,0.7345634697500126,-1.442989706993103,1.9668159484863281,-2.8571746349334717,-0.23407259583473206,-0.6889168620109558,-0.030364714562892914,-0.01013660617172718,move_right,4,move_right,4
1764635503.8455534,none,0,0.0,0,0.0,0.0,0.0,0.004461553916721674,-0.28782704563591766,0.7321686978524907,-1.4500865936279297,1.9781851768493652,-2.8571784496307373,-0.2354092299938202,-0.6616676449775696,-0.030335357412695885,-0.010133184492588043,move_right,4,move_right,4
1764635503.9457195,none,0,0.0,0,0.0,0.0,0.0,0.004424554630267259,-0.295161392658216,0.7296154129280553,-1.45689857006073,1.9897421598434448,-2.857182502746582,-0.2367572784423828,-0.6341257691383362,-0.030307067558169365,-0.010129942558705807,move_right,4,move_right,4
1764635504.0459716,none,0,0.0,0,0.0,0.0,0.0,0.004389418700626761,-0.3024064895863682,0.7269909100239481,-1.463454008102417,2.001497507095337,-2.8578083515167236,-0.2380911111831665,-0.606272280216217,-0.03027624823153019,-0.010127894580364227,move_right,4,move_right,4
